timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777919788016,548,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,1,1,http://localhost:8079/?token=518504778&user=-1355064518&config=3,548,0,1
1777919791015,520,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,1,1,http://localhost:8079/?token=518504778&user=-1355064518&config=3,520,0,0
1777919794015,522,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,1,1,http://localhost:8079/?token=518504778&user=-1355064518&config=3,522,0,0
1777919795159,583,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,583,0,1
1777919797016,522,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,522,0,0
1777919798158,523,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,523,0,0
1777919800016,537,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,537,0,0
1777919801158,533,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,533,0,0
1777919802302,570,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,570,0,1
1777919803016,543,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,543,0,0
1777919804159,541,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,541,0,0
1777919805302,534,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,534,0,0
1777919806015,526,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,526,0,0
1777919807157,530,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,530,0,0
1777919808300,535,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,535,0,0
1777919809014,546,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,546,0,0
1777919809444,587,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,587,0,1
1777919810158,536,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,536,0,0
1777919811302,527,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,527,0,0
1777919812016,538,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,538,0,0
1777919812445,545,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,545,0,0
1777919813158,542,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,542,0,0
1777919814301,543,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,543,0,0
1777919815015,536,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,536,0,0
1777919815444,546,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,546,0,0
1777919816158,535,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,535,0,0
1777919816587,580,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,580,0,1
1777919817301,536,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,535,0,0
1777919818016,537,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,537,0,0
1777919818445,542,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,542,0,0
1777919819158,533,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,533,0,0
1777919819587,539,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,539,0,0
1777919820301,529,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,529,0,0
1777919821015,535,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,535,0,0
1777919821445,543,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,543,0,0
1777919822159,538,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,538,0,0
1777919822587,546,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,546,0,0
1777919823301,536,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,536,0,0
1777919823731,580,HTTP Request,200,OK,Config 3: Exp1.4 1-6,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,580,0,1
1777919824015,544,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,544,0,0
1777919824445,533,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,533,0,0
1777919825158,542,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,542,0,0
1777919825586,536,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,536,0,0
1777919826300,548,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,548,0,0
1777919826730,532,HTTP Request,200,OK,Config 3: Exp1.4 1-6,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,532,0,0
1777919827014,537,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,537,0,0
1777919827444,556,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,556,0,0
1777919828158,567,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,567,0,0
1777919828585,539,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,539,0,0
1777919829300,550,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,550,0,0
1777919829729,541,HTTP Request,200,OK,Config 3: Exp1.4 1-6,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,541,0,0
1777919830015,544,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,544,0,0
1777919830443,547,HTTP Request,200,OK,Config 3: Exp1.4 1-4,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,547,0,0
1777919830873,597,HTTP Request,200,OK,Config 3: Exp1.4 1-7,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,597,0,1
1777919831159,539,HTTP Request,200,OK,Config 3: Exp1.4 1-2,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,539,0,0
1777919831586,540,HTTP Request,200,OK,Config 3: Exp1.4 1-5,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,540,0,0
1777919832302,534,HTTP Request,200,OK,Config 3: Exp1.4 1-3,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,534,0,0
1777919832730,539,HTTP Request,200,OK,Config 3: Exp1.4 1-6,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,539,0,0
1777919833016,544,HTTP Request,200,OK,Config 3: Exp1.4 1-1,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,544,0,0
