timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777921393391,544,HTTP Request,200,OK,Config 3: Exp6 1-1,text,true,,231,158,2,2,http://localhost:8079/?token=518504778&user=-1355064518&config=3,544,0,0
1777921393704,570,HTTP Request,200,OK,Config 3: Exp6 1-2,text,true,,231,158,3,3,http://localhost:8079/?token=518504778&user=-1355064518&config=3,570,0,0
1777921394017,571,HTTP Request,200,OK,Config 3: Exp6 1-3,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,571,0,0
1777921394330,576,HTTP Request,200,OK,Config 3: Exp6 1-4,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,576,0,1
1777921394642,566,HTTP Request,200,OK,Config 3: Exp6 1-5,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,566,0,0
1777921394956,568,HTTP Request,200,OK,Config 3: Exp6 1-6,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,568,0,0
1777921395268,592,HTTP Request,200,OK,Config 3: Exp6 1-7,text,true,,231,158,8,8,http://localhost:8079/?token=518504778&user=-1355064518&config=3,592,0,1
1777921395582,576,HTTP Request,200,OK,Config 3: Exp6 1-8,text,true,,231,158,9,9,http://localhost:8079/?token=518504778&user=-1355064518&config=3,576,0,0
1777921395895,581,HTTP Request,200,OK,Config 3: Exp6 1-9,text,true,,231,158,10,10,http://localhost:8079/?token=518504778&user=-1355064518&config=3,581,0,1
1777921396207,587,HTTP Request,200,OK,Config 3: Exp6 1-10,text,true,,231,158,11,11,http://localhost:8079/?token=518504778&user=-1355064518&config=3,587,0,0
1777921396390,531,HTTP Request,200,OK,Config 3: Exp6 1-1,text,true,,231,158,12,12,http://localhost:8079/?token=518504778&user=-1355064518&config=3,531,0,0
1777921396520,572,HTTP Request,200,OK,Config 3: Exp6 1-11,text,true,,231,158,12,12,http://localhost:8079/?token=518504778&user=-1355064518&config=3,572,0,0
1777921396702,537,HTTP Request,200,OK,Config 3: Exp6 1-2,text,true,,231,158,13,13,http://localhost:8079/?token=518504778&user=-1355064518&config=3,537,0,0
1777921396832,575,HTTP Request,200,OK,Config 3: Exp6 1-12,text,true,,231,158,13,13,http://localhost:8079/?token=518504778&user=-1355064518&config=3,575,0,1
1777921397016,541,HTTP Request,200,OK,Config 3: Exp6 1-3,text,true,,231,158,14,14,http://localhost:8079/?token=518504778&user=-1355064518&config=3,541,0,0
1777921397146,607,HTTP Request,200,OK,Config 3: Exp6 1-13,text,true,,231,158,14,14,http://localhost:8079/?token=518504778&user=-1355064518&config=3,607,0,0
1777921397329,548,HTTP Request,200,OK,Config 3: Exp6 1-4,text,true,,231,158,15,15,http://localhost:8079/?token=518504778&user=-1355064518&config=3,548,0,0
1777921397459,586,HTTP Request,200,OK,Config 3: Exp6 1-14,text,true,,231,158,15,15,http://localhost:8079/?token=518504778&user=-1355064518&config=3,586,0,1
1777921397640,531,HTTP Request,200,OK,Config 3: Exp6 1-5,text,true,,231,158,16,16,http://localhost:8079/?token=518504778&user=-1355064518&config=3,531,0,0
1777921397773,589,HTTP Request,200,OK,Config 3: Exp6 1-15,text,true,,231,158,16,16,http://localhost:8079/?token=518504778&user=-1355064518&config=3,589,0,1
1777921397954,536,HTTP Request,200,OK,Config 3: Exp6 1-6,text,true,,231,158,17,17,http://localhost:8079/?token=518504778&user=-1355064518&config=3,536,0,0
