timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777921662110,546,HTTP Request,200,OK,Config 3: Exp7 1-1,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,546,0,0
1777921662267,569,HTTP Request,200,OK,Config 3: Exp7 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,569,0,1
1777921662422,568,HTTP Request,200,OK,Config 3: Exp7 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,568,0,0
1777921662577,566,HTTP Request,200,OK,Config 3: Exp7 1-4,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,566,0,1
1777921662734,570,HTTP Request,200,OK,Config 3: Exp7 1-5,text,true,,231,158,8,8,http://localhost:8079/?token=518504778&user=-1355064518&config=3,570,0,1
1777921662890,571,HTTP Request,200,OK,Config 3: Exp7 1-6,text,true,,231,158,9,9,http://localhost:8079/?token=518504778&user=-1355064518&config=3,571,0,1
1777921663046,571,HTTP Request,200,OK,Config 3: Exp7 1-7,text,true,,231,158,10,10,http://localhost:8079/?token=518504778&user=-1355064518&config=3,571,0,0
1777921663201,573,HTTP Request,200,OK,Config 3: Exp7 1-8,text,true,,231,158,11,11,http://localhost:8079/?token=518504778&user=-1355064518&config=3,573,0,0
1777921663359,571,HTTP Request,200,OK,Config 3: Exp7 1-9,text,true,,231,158,12,12,http://localhost:8079/?token=518504778&user=-1355064518&config=3,571,0,0
1777921663513,573,HTTP Request,200,OK,Config 3: Exp7 1-10,text,true,,231,158,13,13,http://localhost:8079/?token=518504778&user=-1355064518&config=3,573,0,1
1777921663669,575,HTTP Request,200,OK,Config 3: Exp7 1-11,text,true,,231,158,14,14,http://localhost:8079/?token=518504778&user=-1355064518&config=3,575,0,1
1777921663826,577,HTTP Request,200,OK,Config 3: Exp7 1-12,text,true,,231,158,15,15,http://localhost:8079/?token=518504778&user=-1355064518&config=3,577,0,0
