timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777922651739,547,HTTP Request,200,OK,Config 3: Exp9 1-1,text,true,,231,158,4,4,http://localhost:8079/?token=518504778&user=-1355064518&config=3,547,0,1
1777922651919,576,HTTP Request,200,OK,Config 3: Exp9 1-2,text,true,,231,158,5,5,http://localhost:8079/?token=518504778&user=-1355064518&config=3,576,0,0
1777922652098,567,HTTP Request,200,OK,Config 3: Exp9 1-3,text,true,,231,158,6,6,http://localhost:8079/?token=518504778&user=-1355064518&config=3,567,0,1
1777922652277,581,HTTP Request,200,OK,Config 3: Exp9 1-4,text,true,,231,158,7,7,http://localhost:8079/?token=518504778&user=-1355064518&config=3,581,0,0
1777922652456,570,HTTP Request,200,OK,Config 3: Exp9 1-5,text,true,,231,158,8,8,http://localhost:8079/?token=518504778&user=-1355064518&config=3,570,0,0
1777922652635,582,HTTP Request,200,OK,Config 3: Exp9 1-6,text,true,,231,158,9,9,http://localhost:8079/?token=518504778&user=-1355064518&config=3,582,0,0
1777922652814,573,HTTP Request,200,OK,Config 3: Exp9 1-7,text,true,,231,158,10,10,http://localhost:8079/?token=518504778&user=-1355064518&config=3,573,0,1
1777922652993,585,HTTP Request,200,OK,Config 3: Exp9 1-8,text,true,,231,158,11,11,http://localhost:8079/?token=518504778&user=-1355064518&config=3,585,0,1
1777922653171,579,HTTP Request,200,OK,Config 3: Exp9 1-9,text,true,,231,158,12,12,http://localhost:8079/?token=518504778&user=-1355064518&config=3,579,0,0
1777922653350,568,HTTP Request,200,OK,Config 3: Exp9 1-10,text,true,,231,158,13,13,http://localhost:8079/?token=518504778&user=-1355064518&config=3,568,0,1
1777922653530,580,HTTP Request,200,OK,Config 3: Exp9 1-11,text,true,,231,158,14,14,http://localhost:8079/?token=518504778&user=-1355064518&config=3,580,0,1
1777922653709,581,HTTP Request,200,OK,Config 3: Exp9 1-12,text,true,,231,158,15,15,http://localhost:8079/?token=518504778&user=-1355064518&config=3,581,0,0
1777922653887,587,HTTP Request,200,OK,Config 3: Exp9 1-13,text,true,,231,158,16,16,http://localhost:8079/?token=518504778&user=-1355064518&config=3,587,0,1
1777922654067,580,HTTP Request,200,OK,Config 3: Exp9 1-14,text,true,,231,158,17,17,http://localhost:8079/?token=518504778&user=-1355064518&config=3,580,0,0
1777922654246,587,HTTP Request,200,OK,Config 3: Exp9 1-15,text,true,,231,158,18,18,http://localhost:8079/?token=518504778&user=-1355064518&config=3,587,0,0
1777922654424,586,HTTP Request,200,OK,Config 3: Exp9 1-16,text,true,,231,158,19,19,http://localhost:8079/?token=518504778&user=-1355064518&config=3,586,0,0
1777922654603,589,HTTP Request,200,OK,Config 3: Exp9 1-17,text,true,,231,158,20,20,http://localhost:8079/?token=518504778&user=-1355064518&config=3,589,0,0
1777922654739,539,HTTP Request,200,OK,Config 3: Exp9 1-1,text,true,,231,158,20,20,http://localhost:8079/?token=518504778&user=-1355064518&config=3,539,0,0
1777922654783,581,HTTP Request,200,OK,Config 3: Exp9 1-18,text,true,,231,158,21,21,http://localhost:8079/?token=518504778&user=-1355064518&config=3,581,0,0
1777922654918,551,HTTP Request,200,OK,Config 3: Exp9 1-2,text,true,,231,158,21,21,http://localhost:8079/?token=518504778&user=-1355064518&config=3,551,0,0
